/wiki/Transcript:The_Boy_in_the_Iceberg
Mechanist,"It was about a year after we moved here. Fire Nation soldiers found our settlement. You were too young to remember this, Teo. They were going to destroy everything! Burn it to the ground! I pleaded with them, I begged them to spare us! They asked what I had to offer. I offered ... my services. You must understand. I did this for you!"
Aang,When are they coming?
Mechanist,Soon.  Very soon.
Aang,You can't give them more weapons.
Mechanist,"If I don't give them what they want, they will destroy this place!"
Teo,How can I be proud of you when your inventions are being used for murder?
Mechanist,I need some time to think.  You need to leave! Go!
Teo,We're not leaving!
Mechanist,Then hide! Quickly!
Qin,You know better than to keep me waiting. Give me what you owe us so we can be on our way.  Well? Is there a problem?
Mechanist,"No, right this way."
Aang,The deal's off.
Qin,The Avatar ...
Mechanist,"Aang, don't get involved!"
Qin,"If I don't get what I came here for, the Fire Nation will burn this place to rubble!"
Aang,Get out of here!  You're leaving empty-handed!
Qin,Then the destruction of this temple  will be on your head!
Teo,This is bad.
Sokka,Very bad!
Katara,"Aang, what are we going to do? How can we possibly keep them all away?"
Aang,I'll tell you how. We have something they don't.  Air power. We control the sky. That's something the Fire Nation can't do. We can win!
Mechanist,I want to help.
Aang,Good. We'll need it.
Mechanist,"We finally got the war balloon working, thanks to Sokka. This boy's a genius!"
Sokka,Thank you. You're a genius!
Mechanist,Thank you!
Sokka,"See, the problem with the old war balloon was you could get it air-borne,  but once it did, it just kept going.  You could put a hole in the top, but then all the hot air would escape. So the question became, how do you keep a lid on hot air?"
Katara,"Ugh, if only we knew."
Sokka,"A lid is actually the answer. If you control the hot air, you control the war balloon."
Katara,"Huh, that's actually pretty smart."
Sokka,"Okay, we've got four kinds of bombs:  smoke, slime, fire, and ..."
Mechanist,Stink! Never underestimate the power of stink!
Girl,They're coming!
Teo,Are we ready?
Katara,Yes. But where's Sokka with the war balloon?
Aang,We'll have to start without it.
Fire Nation soldier,Take them out of the sky. Now!
Aang,We've got them on the run! We need more slime!
Katara,Those things are unstoppable!
Teo,"I think I know how they work. I remember my dad tinkering with the counterbalancing system. Something to do with water. Works great, huh?"
Katara,Water? Can you get me close to one?
Teo,No problem!
Teo,We're out of bombs!
Katara,Come on Sokka.  Where's that war balloon?
Sokka,"Hey, why aren't they shooting at us?"
Mechanist,The insignia!  They think we're on their side.
Sokka,Then I guess they won't see this coming.
Mechanist,Bombs away!
Sokka,"Oh no, that was the last one."
Mechanist,Wait a second. You smell that?
Sokka,Rotten eggs!  There! That's were the gas is escaping.
Mechanist,What are you doing? That's our fuel source.
Sokka,It's the only bomb we've got.
Aang,Look! They're retreating!
Sokka,We're going down!
Katara,"No, Sokka! Hold on!"
Sokka,Get ready!
Aang,"You know what?  I'm really glad you guys all live here now.  I realized, it's like the hermit crab.  Maybe you weren't born here, but you found this empty shell and made it your home. And now you protect each other."
Teo,"That means a lot, coming from you."
Sokka,"Aang you were right about air power. As long as we've got the skies, we'll have the Fire Nation on the run."
Qin,This defeat is the gateway to many victories.
/wiki/Transcript:The_Waterbending_Master
Sokka,"I'm not one to complain,  but can't Appa fly any higher?"
Aang,I have an idea! Why don't we all get on your  back and you could fly us to the North Pole?!
Sokka,"I'd love to.  Climb on everyone,  Sokka's ready for take off."
Katara,"Look, we're all just a little tired and cranky because we've been flying for two days straight."
Sokka,And for what? We can't even find the Northern Water Tribe.  There's nothing up here.
Katara,They're waterbenders!  We found the Water Tribe!
Zhao,He's heading north. The Northern Water Tribe. The Avatar needs to master waterbending. He's looking for a teacher.
Li,Then what are we waiting for? Let's go get him!
Zhao,"Patience, Captain Li. This isn't some little earth village we can just march into. The Water Tribe is a great nation. There's a reason they've survived a hundred years of war. The frozen tundra is treacherous, the landscape itself is an icy fortress. We'll need a massive invasion force."
Aang,There it is!
Katara,The Northern Water Tribe.
Sokka,We're finally here.
Katara,I can't believe how many waterbenders live up here!
Aang,"We'll find a master to teach us, no problem."
Katara,This place is beautiful.
Sokka,Yeah ... she is ...
Iroh,"Winter, spring ... Summer, and fall ... Winter, spring ... Summer, and fall ... Four seasons ... four loves ... Four seasons ... for love."
Arnook,"Tonight, we celebrate the arrival of our brother and sister from the Southern Tribe. And they have brought with them, someone very special, someone whom many of us believed disappeared from the world until now ... the Avatar!  We also celebrate my daughter's sixteenth birthday. Princess Yue is now of marrying age!"
Yue,"Thank you, Father. May the great Ocean and Moon Spirits watch over us during these troubled times!"
Arnook,"Now, Master Pakku and his students will perform!"
Sokka,"Hi there. Sokka, Southern Water Tribe."
Yue,Very nice to meet you.
Sokka,"So ... uhhh ... you're a princess, huh?  You know, back in my tribe, I'm kind of like a prince, myself."
Katara,"Ha, prince of what?"
Sokka,A lot of things! Do you mind? I'm trying to have a conversation here.
Katara,"My apologies, Prince Sokka."
Sokka,"So, it looks like I'm going to be in town for a while. I'm thinking ... maybe we could ... do an activity, together?"
Yue,Do an activity?
Katara,Very smooth ...
Arnook,"Master Pakku, meet your newest student, the Avatar."
Pakku,"Just because you're destined to save the world, don't expect any special treatment."
Aang,My friend and I can't wait to start training with you! After we relax for a couple of days.
Pakku,"If you want to relax, then I suggest visiting a tropical island. If not, I'll see you both at sunrise. Good night."
Zuko,"For the last time, I'm not playing the tsungi horn!"
Iroh,"No, it's about our plans. There's a bit of a problem."
Zhao,I'm taking your crew.
Zuko,What?!
Zhao,I've recruited them for a little expedition to the North Pole.
Zuko,"Uncle, is that true?"
Iroh,I'm afraid so. He's taking everyone ...  even the cook.
Zhao,Sorry you won't be there to watch me capture the Avatar. But I can't have you getting in my way again.
Iroh,No!
Zhao,"I didn't know you were skilled with broadswords, Prince Zuko."
Zuko,I'm not. They're antiques. Just decorative.
Zhao,"Have you heard of the Blue Spirit, General Iroh?"
Iroh,Just rumors. I don't think he is real.
Zhao,"He's real, all right.  He's a criminal, and an enemy of the Fire Nation. But I have a feeling justice will catch up with him soon.  General Iroh, the offer to join my mission still stands ... if you change your mind."
Katara,I've waited for this day my whole life. I finally get to learn from a real waterbending master!
Aang,"Good morning, Master Pakku!"
Pakku,"No, please, march right in. I'm not concentrating or anything."
Aang,"Uhhh ... This is my friend, Katara. The one I told you about?"
Pakku,"I'm sorry, I think there's been a misunderstanding. You didn't tell me your friend was a girl. In our tribe, it is forbidden for women to learn waterbending."
Katara,What do you mean you won't teach me? I didn't travel across the entire world so you could tell me no!
Pakku,No.
Katara,But there must be other female waterbenders in your tribe!
Pakku,"Here, the women learn from Yugoda to use their waterbending to heal. I'm sure she would be happy to take you as her student, despite your bad attitude."
Katara,"I don't want to heal, I want to fight!"
Pakku,"I can see that. But our tribe has customs, rules."
Katara,"Well, your rules stink!"
Aang,"Yeah, they're not fair! If you won't teach Katara, then ..."
Pakku,Then what?
Aang,Then I won't learn from you!
Pakku,"Well, have fun teaching yourself! I'm sure you'll do a great job."
Katara,"Wait! Aang didn't mean that!  You can't risk your training for me. You have to learn from Master Pakku, even if he is a big jerk."
Pakku,"Why don't we get started, then?"
Sokka,"Princess Yue, good morning! How about that picnic last night? Boy, your dad sure does know how to throw a party."
Yue,I'm happy you enjoyed yourself.
Sokka,"Well, it wasn't as much fun after you left.  So, I'm still hoping we can see more of each other."
Yue,"Do an activity, you mean?"
Sokka,Yes ... at a place ... for some time.
Yue,I'd love to. I'll meet you on that bridge tonight.
Sokka,Great! I'll see you– Ah!
Yue,Sorry.
Sokka,"That's okay, it was worth it. See you tonight."
Zhao,I'm very impressed. You all seem highly qualified for the mission I have in mind.
Oh,That's some tasty gold.
Pirate captain,What do you need us to do?
Zhao,I believe you're acquainted with Prince Zuko.
Katara,Uhhh ... Hi. Are you Yugoda?
Yugoda,Are you here for the healing lesson?
Katara,I guess I am.
Yugoda,Welcome ... welcome!
Pakku,"You're moving the water around, but you're not feeling the push and pull."
Aang,I'm trying ...
Pakku,Maybe that move is too advanced for you. Why don't you try an easier one?
Katara,Thanks for the lesson.
Yugoda,"So, who's the lucky boy?"
Katara,Huh?
Yugoda,"Your betrothal necklace. You're getting married, right?"
Katara,Ah ... No. I don't think I'm ready for that yet. My grandmother gave my mother this necklace and my mother passed it down to me.
Yugoda,I recognize this carving! I don't know why I didn't realize sooner; you're the spitting image of Kanna!
Katara,"Wait, how do you know my Gran-Gran's name?"
Yugoda,"When I was about your age, I was friends with Kanna. She was born here in the Northern Tribe."
Katara,She never told me.
Yugoda,Your grandmother had an arranged marriage with a young waterbender. He carved that necklace for her.
Katara,"If Gran-Gran was engaged, why did she leave?"
Yugoda,I don't know. That's always been a mystery to me. She left without saying goodbye.
Crew member,Good luck!
Iroh,The crew wanted me to wish you safe travels.
Zuko,Good riddance to those traitors.
Iroh,It's a lovely night for a walk. Why don't you join me? It would clear your head.  Or just stay in your room and sit in the dark. Whatever makes you happy.
Oh,Careful with the blasting jelly!
Zuko,"Uncle? Uncle, is that you?"
Iroh,Zuko!  Zuko ...
Sokka,"Hi, Princess Yue. I made you something. I carved it myself."
Yue,It's a bear.
Sokka,"Actually, it's supposed to be a fish.  See, it has a fin."
Yue,"Oh. I'm sorry, I made a mistake. I shouldn't have asked you to come here."
Katara,How's warrior training going?
Aang,That bad?
Sokka,"No, it's Princess Yue. I don't get it, one minute she wants to go out with me, and the next, she's telling me to get lost.  So, how's waterbending training?"
Aang,Master Poophead won't teach her because she's a girl.
Sokka,"Why don't you just teach her, Aang?"
Katara,"Why didn't I think of that? At night, you can teach me whatever moves you learn from Master Pakku! That way, you have someone to practice with, and I get to learn waterbending! Everyone's happy!"
Sokka,I'm not happy.
Katara,"But you're never happy. Come on, Aang."
